Local Time,Device Name,deveui,Freq[Hz],BW(kHz),channel,coderate,RSSI(dBm),snrSNR(dB),SF,Temperature (F),Humidity (%),dr,fcnt,Jamming
2/8/2023 20:39,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-72,10.2,10,69.24,29.94,0,23095,1
2/8/2023 20:39,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-65,13.2,10,70.05,26.93,0,22442,1
2/8/2023 20:39,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-57,12.5,10,69.64,29.29,0,21083,1
2/8/2023 20:40,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-75,10.5,10,69.26,29.91,0,23096,1
2/8/2023 20:40,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-68,11.8,10,69.12,28.3,0,22958,1
2/8/2023 20:41,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-60,10.8,10,69.28,28.63,0,8943,1
2/8/2023 20:42,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-58,11.8,10,69.66,29.31,0,21085,1
2/8/2023 20:42,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-67,13.2,10,70.07,26.94,0,22444,1
2/8/2023 20:42,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-70,9.2,10,69.15,28.21,0,22959,1
2/8/2023 20:42,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-63,10.5,10,69.28,28.56,0,8944,1
2/8/2023 20:42,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-63,12,10,70.05,26.92,0,22445,1
2/8/2023 20:43,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-60,11.8,10,69.26,28.56,0,8945,1
2/8/2023 20:44,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-59,10.2,10,69.24,28.57,0,8946,1
2/8/2023 20:44,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-59,11.5,10,69.64,29.28,0,21088,1
2/8/2023 20:44,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-72,8,10,69.22,29.88,0,23100,1
2/8/2023 20:45,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-58,9,10,69.64,29.28,0,21088,1
2/8/2023 20:45,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,12,10,69.64,29.28,0,21089,1
2/8/2023 20:45,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,12.5,10,69.17,29.95,0,23101,1
2/8/2023 20:45,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-68,12,10,69.1,28.24,0,22963,1
2/8/2023 20:46,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-62,9.5,10,69.94,27.02,0,22448,1
2/8/2023 20:46,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-60,11,10,69.22,28.59,0,8948,1
2/8/2023 20:46,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-75,11,10,69.17,29.95,0,23102,1
2/8/2023 20:47,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-70,11.8,10,69.04,28.29,0,22964,1
2/8/2023 20:47,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-58,12,10,69.64,29.29,0,21090,1
2/8/2023 20:47,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,13.5,10,69.93,27.06,0,22449,1
2/8/2023 20:47,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-58,9.8,10,69.21,28.67,0,8949,1
2/8/2023 20:47,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-59,14,10,69.64,29.32,0,21091,1
2/8/2023 20:47,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-64,11.8,10,69.93,27.06,0,22450,1
2/8/2023 20:48,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-69,11.2,10,69.12,28.23,0,22965,1
2/8/2023 20:48,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-58,10.5,10,69.22,28.59,0,8950,1
2/8/2023 20:48,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-75,9.8,10,69.17,29.88,0,23104,1
2/8/2023 20:48,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-71,12,10,69.06,28.26,0,22966,1
2/8/2023 20:49,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-64,13.5,10,69.91,27.04,0,22451,1
2/8/2023 20:49,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-58,10.2,10,69.17,28.66,0,8951,1
2/8/2023 20:49,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-72,10.2,10,69.13,29.97,0,23105,1
2/8/2023 20:50,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-72,11.2,10,69.04,28.29,0,22967,1
2/8/2023 20:50,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-58,12.8,10,69.62,29.31,0,21093,1
2/8/2023 20:50,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-64,12.2,10,69.89,27.08,0,22452,1
2/8/2023 20:50,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-58,10,10,69.19,28.65,0,8952,1
2/8/2023 20:50,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-77,11,10,69.13,29.97,0,23106,1
2/8/2023 20:51,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-60,12,10,69.19,28.64,0,8953,1
2/8/2023 20:51,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-57,9,10,69.62,29.32,0,21095,1
2/8/2023 20:52,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-75,10,10,69.12,30.04,0,23108,1
2/8/2023 20:53,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,12,10,69.62,29.34,0,21096,1
2/8/2023 20:53,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-59,8,10,69.19,28.63,0,8955,1
2/8/2023 20:53,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-72,7.2,10,69.1,29.98,0,23109,1
2/8/2023 20:53,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-58,12.5,10,69.62,29.31,0,21097,1
2/8/2023 20:54,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-64,9.8,10,69.04,28.28,0,22971,1
2/8/2023 20:54,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-62,11.8,10,69.85,27.09,0,22456,1
2/8/2023 20:54,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-55,12.2,10,69.62,29.29,0,21098,1
2/8/2023 20:55,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-63,12,10,69.87,27.11,0,22457,1
2/8/2023 20:55,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-59,9.8,10,69.17,28.72,0,8957,1
2/8/2023 20:55,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,10.2,10,69.08,30.05,0,23111,1
2/8/2023 20:56,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-59,11.5,10,69.62,29.31,0,21100,1
2/8/2023 20:57,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-72,11,10,69.1,30.02,0,23112,1
2/8/2023 20:57,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-63,12,10,69.93,27.08,0,22459,1
2/8/2023 20:57,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-71,12,10,69.03,28.33,0,22974,1
2/8/2023 20:57,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-59,9.8,10,69.21,28.71,0,8959,1
2/8/2023 20:58,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-69,10.8,10,69.01,28.49,0,22975,1
2/8/2023 20:58,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-60,13,10,69.19,28.84,0,8960,1
2/8/2023 20:58,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-72,10.8,10,69.15,30.13,0,23114,1
2/8/2023 20:58,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,13.5,10,69.91,27.17,0,22460,1
2/8/2023 20:59,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-70,10.8,10,69.04,28.31,0,22976,1
2/8/2023 20:59,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-65,13,10,69.94,27.07,0,22461,1
2/8/2023 20:59,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-59,12,10,69.24,28.65,0,8961,1
2/8/2023 20:59,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-59,14.2,10,69.64,29.35,0,21103,1
2/8/2023 21:00,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-75,10.2,10,69.15,30,0,23115,1
2/8/2023 21:00,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-65,9.8,10,69.06,28.34,0,22977,1
2/8/2023 21:00,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-65,11,10,69.94,27.1,0,22462,1
2/8/2023 21:00,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-73,11.8,10,69.15,30,0,23116,1
2/8/2023 21:00,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-59,9.8,10,69.26,28.66,0,8962,1
2/8/2023 21:01,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-69,10.8,10,69.08,28.26,0,22978,1
2/8/2023 21:01,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-57,12.2,10,69.64,29.34,0,21104,1
2/8/2023 21:01,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-58,7.2,10,69.26,28.59,0,8963,1
2/8/2023 21:02,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-57,9.5,10,69.64,29.36,0,21105,1
2/8/2023 21:02,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-65,8,10,69.04,28.35,0,22979,1
2/8/2023 21:02,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-59,10.5,10,69.22,28.65,0,8964,1
2/8/2023 21:03,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-75,8,10,69.13,30.02,0,23118,1
2/8/2023 21:03,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-69,11.2,10,69.04,28.34,0,22980,1
2/8/2023 21:03,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-63,12.2,10,69.93,27.14,0,22465,1
2/8/2023 21:03,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-58,10.8,10,69.22,28.71,0,8965,1
2/8/2023 21:04,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-71,11.5,10,69.13,30.09,0,23119,1
2/8/2023 21:04,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,12.2,10,69.62,29.43,0,21107,1
2/8/2023 21:04,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-61,11.8,10,69.21,28.72,0,8966,1
2/8/2023 21:05,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-65,13.5,10,69.94,27.13,0,22467,1
2/8/2023 21:06,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-75,10.2,10,69.19,29.98,0,23121,1
2/8/2023 21:06,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-59,14,10,69.64,29.36,0,21109,1
2/8/2023 21:06,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-71,12.8,10,69.01,28.42,0,22983,1
2/8/2023 21:06,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-73,10,10,69.24,30.14,0,23122,1
2/8/2023 21:07,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-57,13,10,69.64,29.51,0,21110,1
2/8/2023 21:07,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-64,11.8,10,69.93,27.35,0,22469,1
2/8/2023 21:08,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-58,10.2,10,69.28,28.94,0,8969,1
2/8/2023 21:08,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-58,11.8,10,69.66,29.64,0,21111,1
2/8/2023 21:08,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,9.8,10,69.24,30.31,0,23123,1
2/8/2023 21:08,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-64,8,10,69.94,27.49,0,22470,1
2/8/2023 21:09,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-58,12.2,10,69.64,29.78,0,21112,1
2/8/2023 21:09,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-67,9,10,69.26,30.44,0,23124,1
2/8/2023 21:09,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-71,12.2,10,69.13,28.87,0,22986,1
2/8/2023 21:09,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-64,11.5,10,69.98,27.59,0,22471,1
2/8/2023 21:09,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-58,11,10,69.4,29.08,0,8971,1
2/8/2023 21:10,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,13.2,10,70,27.54,0,22472,1
2/8/2023 21:10,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-70,8.5,10,69.13,28.87,0,22987,1
2/8/2023 21:11,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-69,9.8,10,69.31,30.42,0,23126,1
2/8/2023 21:11,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-56,12.2,10,69.64,29.82,0,21114,1
2/8/2023 21:11,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-66,8.8,10,69.08,28.83,0,22988,1
2/8/2023 21:11,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-64,11.8,10,70.03,27.48,0,22473,1
2/8/2023 21:12,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-58,10.2,10,69.28,29.03,0,8974,1
2/8/2023 21:12,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-75,10.2,10,69.04,28.78,0,22989,1
2/8/2023 21:12,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-75,8,10,69.19,30.36,0,23128,1
2/8/2023 21:13,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-65,13.2,10,70.02,27.32,0,22475,1
2/8/2023 21:13,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-66,10.8,10,68.97,28.69,0,22990,1
2/8/2023 21:14,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-71,10,10,69.15,30.19,0,23129,1
2/8/2023 21:14,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-59,13.8,10,69.62,29.59,0,21117,1
2/8/2023 21:14,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-64,10.5,10,70.03,27.18,0,22476,1
2/8/2023 21:14,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-59,10.5,10,69.24,28.79,0,8976,1
2/8/2023 21:14,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-71,10.2,10,68.94,28.61,0,22991,1
2/8/2023 21:15,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-71,9.2,10,69.13,30.07,0,23130,1
2/8/2023 21:15,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-60,10.2,10,69.21,28.75,0,8977,1
2/8/2023 21:15,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-58,12,10,69.62,29.52,0,21118,1
2/8/2023 21:16,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-69,11.5,10,68.92,28.53,0,22992,1
2/8/2023 21:16,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-71,11.2,10,69.12,30.07,0,23131,1
2/8/2023 21:16,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-66,13.5,10,70.02,27.06,0,22478,1
2/8/2023 21:16,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-58,11.8,10,69.6,29.52,0,21119,1
2/8/2023 21:16,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-57,8,10,69.13,28.79,0,8978,1
2/8/2023 21:17,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-61,11.5,10,69.1,28.77,0,8979,1
2/8/2023 21:18,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-71,9.8,10,69.06,30.06,0,23133,1
2/8/2023 21:18,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-58,12,10,69.58,29.4,0,21121,1
2/8/2023 21:19,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-61,12.2,10,69.08,28.79,0,8980,1
2/8/2023 21:19,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-71,11,10,69.03,30.05,0,23134,1
2/8/2023 21:19,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-55,9.5,10,69.58,29.36,0,21122,1
2/8/2023 21:19,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-66,14.2,10,69.98,27.01,0,22481,1
2/8/2023 21:19,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-72,12.2,10,68.86,28.46,0,22996,1
2/8/2023 21:20,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,9.8,10,69.01,30.06,0,23135,1
2/8/2023 21:20,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,12.2,10,69.57,29.35,0,21123,1
2/8/2023 21:20,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-72,9.2,10,68.83,28.45,0,22997,1
2/8/2023 21:20,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-67,9.5,10,69.98,27,0,22482,1
2/8/2023 21:21,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-71,9,10,68.95,30.03,0,23136,1
2/8/2023 21:21,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-64,8.8,10,69.94,26.96,0,22483,1
2/8/2023 21:21,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-71,11.8,10,68.81,28.42,0,22998,1
2/8/2023 21:21,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-59,12.5,10,69.57,29.33,0,21124,1
2/8/2023 21:22,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-69,10.2,10,68.94,30.05,0,23137,1
2/8/2023 21:23,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-58,12.5,10,69.51,29.23,0,21126,1
2/8/2023 21:23,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-69,10.2,10,68.88,30.05,0,23138,1
2/8/2023 21:23,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-66,13.8,10,69.93,26.93,0,22485,1
2/8/2023 21:23,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-75,9.8,10,68.72,28.43,0,23000,1
2/8/2023 21:24,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-58,10.2,10,68.99,28.71,0,8985,1
2/8/2023 21:24,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-59,10.8,10,69.01,28.69,0,8986,1
2/8/2023 21:25,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-65,9.5,10,68.72,28.41,0,23001,1
2/8/2023 21:25,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-65,9,10,69.87,26.91,0,22486,1
2/8/2023 21:25,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-75,10.2,10,68.88,30,0,23140,1
2/8/2023 21:25,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-69,8.8,10,68.74,28.39,0,23002,1
2/8/2023 21:25,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-56,10.5,10,69.49,29.25,0,21128,1
2/8/2023 21:26,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-71,10.5,10,68.88,29.99,0,23141,1
2/8/2023 21:26,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-64,12.5,10,69.87,26.9,0,22487,1
2/8/2023 21:26,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-65,11,10,69.85,26.89,0,22488,1
2/8/2023 21:26,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-69,10.5,10,68.68,28.4,0,23003,1
2/8/2023 21:26,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-56,12.2,10,69.49,29.23,0,21129,1
2/8/2023 21:26,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-57,7.2,10,68.94,28.67,0,8988,1
2/8/2023 21:27,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-58,11.8,10,69.48,29.2,0,21130,1
2/8/2023 21:27,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-73,11,10,68.86,29.95,0,23142,1
2/8/2023 21:28,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-64,11.5,10,69.84,26.89,0,22489,1
2/8/2023 21:28,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-59,13.5,10,69.46,29.21,0,21131,1
2/8/2023 21:28,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-65,14.2,10,69.8,26.87,0,22490,1
2/8/2023 21:28,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-68,11,10,68.67,28.36,0,23005,1
2/8/2023 21:29,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-56,10.8,10,68.86,28.67,0,8990,1
2/8/2023 21:29,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-72,9.5,10,68.76,30,0,23144,1
2/8/2023 21:29,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-60,13.5,10,69.44,29.2,0,21132,1
2/8/2023 21:30,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-57,10.5,10,68.88,28.65,0,8991,1
2/8/2023 21:31,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-73,11,10,68.79,29.91,0,23146,1
2/8/2023 21:31,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,12,10,69.44,29.13,0,21134,1
2/8/2023 21:31,Mote04,qGEKNDBFiQo=,903900000,125,0,4/5,-66,13,10,69.76,26.84,0,22493,1
2/8/2023 21:32,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-60,12,10,68.83,28.64,0,8993,1
2/8/2023 21:32,Mote01,qGEKMzVBjAY=,904700000,125,4,4/5,-72,12.2,10,68.65,28.34,0,23008,1
2/8/2023 21:32,Mote01,qGEKMzVBjAY=,904500000,125,3,4/5,-68,12.5,10,68.58,28.32,0,23009,1
2/8/2023 21:32,Mote02,qGEKNDExiAs=,905100000,125,6,4/5,-58,12.8,10,69.46,29.12,0,21135,1
2/8/2023 21:33,Mote03,qGEKNDQkZg8=,904900000,125,5,4/5,-70,10.8,10,68.77,29.91,0,23148,1
2/8/2023 21:33,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-60,11.8,10,68.85,28.61,0,8994,1
2/8/2023 21:33,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-58,12.5,10,69.44,29.11,0,21136,1
2/8/2023 21:33,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-64,11.8,10,69.75,26.81,0,22495,1
2/8/2023 21:34,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-60,11.8,10,68.85,28.59,0,8995,1
2/8/2023 21:35,Mote04,qGEKNDBFiQo=,904300000,125,2,4/5,-64,8.5,10,69.71,26.85,0,22496,1
2/8/2023 21:35,Mote01,qGEKMzVBjAY=,905300000,125,7,4/5,-72,11.2,10,68.61,28.31,0,23011,1
2/8/2023 21:35,Mote03,qGEKNDQkZg8=,904100000,125,1,4/5,-71,9.5,10,68.76,29.9,0,23150,1
2/8/2023 21:35,Mote05,qGEKMzA3fwE=,903900000,125,0,4/5,-61,9,10,68.86,28.57,0,8996,1
2/8/2023 21:35,Mote02,qGEKNDExiAs=,904500000,125,3,4/5,-58,12,10,69.4,29.08,0,21138,1
2/8/2023 21:36,Mote04,qGEKNDBFiQo=,904900000,125,5,4/5,-64,12.8,10,69.67,26.85,0,22497,1
2/8/2023 21:36,Mote03,qGEKNDQkZg8=,905300000,125,7,4/5,-69,9.5,10,68.72,29.9,0,23151,1
2/8/2023 21:36,Mote02,qGEKNDExiAs=,905300000,125,7,4/5,-58,11.8,10,69.4,29.08,0,21139,1
2/8/2023 21:36,Mote04,qGEKNDBFiQo=,904100000,125,1,4/5,-65,11.2,10,69.66,26.86,0,22498,1
2/8/2023 21:37,Mote05,qGEKMzA3fwE=,905300000,125,7,4/5,-61,12.2,10,68.79,28.62,0,8998,1
2/8/2023 21:37,Mote01,qGEKMzVBjAY=,904900000,125,5,4/5,-70,12,10,68.56,28.32,0,23013,1
2/8/2023 21:37,Mote02,qGEKNDExiAs=,904300000,125,2,4/5,-55,9.5,10,69.39,29.11,0,21140,1
2/8/2023 21:38,Mote01,qGEKMzVBjAY=,904100000,125,1,4/5,-71,12,10,68.52,28.36,0,23014,1
2/8/2023 21:38,Mote05,qGEKMzA3fwE=,904700000,125,4,4/5,-58,10,10,68.77,28.65,0,8999,1
2/8/2023 21:39,Mote02,qGEKNDExiAs=,904700000,125,4,4/5,-58,11.8,10,69.39,29.09,0,21141,1
2/8/2023 21:39,Mote01,qGEKMzVBjAY=,904300000,125,2,4/5,-69,8.5,10,68.58,28.31,0,23015,1
2/8/2023 21:39,Mote05,qGEKMzA3fwE=,904100000,125,1,4/5,-60,12,10,68.81,28.62,0,9000,1
2/8/2023 21:39,Mote03,qGEKNDQkZg8=,905100000,125,6,4/5,-70,11,10,68.72,29.92,0,23154,1
2/8/2023 21:40,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-73,12,10,68.58,28.36,0,23016,1
2/8/2023 21:40,Mote03,qGEKNDQkZg8=,904700000,125,4,4/5,-70,10.5,10,68.74,29.96,0,23155,1
2/8/2023 21:40,Mote02,qGEKNDExiAs=,904100000,125,1,4/5,-57,12.8,10,69.39,29.16,0,21143,1
2/8/2023 21:41,Mote04,qGEKNDBFiQo=,904500000,125,3,4/5,-66,13.5,10,69.58,27,0,22502,1
2/8/2023 21:41,Mote01,qGEKMzVBjAY=,903900000,125,0,4/5,-66,10,10,68.63,28.37,0,23017,1
2/8/2023 21:41,Mote02,qGEKNDExiAs=,903900000,125,0,4/5,-58,11.5,10,69.35,29.21,0,21144,1
2/8/2023 21:42,Mote05,qGEKMzA3fwE=,904900000,125,5,4/5,-57,11.2,10,68.85,28.77,0,9003,1
2/8/2023 21:42,Mote03,qGEKNDQkZg8=,903900000,125,0,4/5,-70,9.8,10,68.76,30.05,0,23157,1
2/8/2023 21:42,Mote02,qGEKNDExiAs=,904900000,125,5,4/5,-58,11.2,10,69.35,29.28,0,21145,1
2/8/2023 21:42,Mote04,qGEKNDBFiQo=,905100000,125,6,4/5,-63,10.2,10,69.64,27.08,0,22504,1
2/8/2023 21:42,Mote01,qGEKMzVBjAY=,905100000,125,6,4/5,-70,12.2,10,68.65,28.47,0,23019,1
2/8/2023 21:43,Mote05,qGEKMzA3fwE=,904300000,125,2,4/5,-59,7.5,10,68.9,28.77,0,9004,1
2/8/2023 21:43,Mote03,qGEKNDQkZg8=,904500000,125,3,4/5,-72,11.2,10,68.79,30.08,0,23158,1
2/8/2023 21:44,Mote04,qGEKNDBFiQo=,904700000,125,4,4/5,-63,12.5,10,69.62,27.07,0,22505,1
2/8/2023 21:44,Mote05,qGEKMzA3fwE=,904500000,125,3,4/5,-57,10,10,68.88,28.75,0,9005,1
2/8/2023 21:44,Mote03,qGEKNDQkZg8=,904300000,125,2,4/5,-70,8.2,10,68.79,30.06,0,23159,1
2/8/2023 21:45,Mote04,qGEKNDBFiQo=,905300000,125,7,4/5,-63,12,10,69.64,27.09,0,22506,1
2/8/2023 21:45,Mote05,qGEKMzA3fwE=,905100000,125,6,4/5,-59,11.2,10,68.85,28.77,0,9006,1
